season,player_id,position,points
1994,TrudJa00,QB,18.84
1994,TruiOl00,WR,15.9
1994,TurnFl00,WR,121.0
1994,TurnKe00,RB,102.2
1994,TurnNa00,TE,9.5
1994,TurnVe00,WR,1.3
1994,VardTo00,RB,32.5
1994,VaugJo00,RB,22.6
1994,WaddTo00,WR,42.9
1994,WalkAd00,RB,11.4
1994,WalkDe00,TE,68.2
1994,WalkHe00,RB,169.8
1994,WallWe00,TE,83.6
1994,WalsSt00,QB,113.52
1994,WareDe00,TE,31.6
1994,WarrCh00,RB,273.3
1994,WarrLa00,RB,14.2
1994,WarrTe20,WR,1.5
1994,WattRi00,RB,258.6
1994,WeldCa00,QB,2.52
1994,WellGa00,WR,15.9
1994,WestEd00,TE,65.2
1994,WetnRy00,TE,21.9
1994,WhitLo00,RB,129.0
1994,WillCa00,WR,129.4
1994,WillHa00,RB,202.9
1994,WillJa00,TE,4.0
1994,WillJo00,RB,113.0
1994,WillMi00,WR,29.6
1994,WillRo02,TE,3.6
1994,WilnJe20,TE,5.6
1994,WilsCh00,WR,118.2
1994,WilsRo00,RB,-0.1
1994,WilsWa00,QB,8.38
1994,WinaTy00,WR,56.4
1994,WorkVi00,RB,42.8
1994,WorlTi00,RB,9.0
1994,WrigAl00,WR,49.4
1994,WychFr00,TE,15.0
1994,YarbRy00,WR,13.2
1994,YounDu00,TE,36.2
1994,YounSt00,QB,350.06
1994,ZolaSc00,QB,1.02
1995,AikmTr00,QB,191.36
1995,AlexDe00,WR,32.0
1995,AlleMa00,RB,153.5
1995,AlleTe00,RB,235.6
1995,AndeFl00,WR,27.1
1995,AndeJa00,RB,28.3
1995,AndeKi00,RB,120.2
1995,AndeRi00,RB,6.8
1995,AndeSt00,WR,10.9
1995,ArbuCh00,TE,5.3
1995,ArmoJu00,WR,60.5
1995,ArmsTy00,TE,10.3
1995,AsheJa00,TE,24.2
1995,AverSt00,RB,20.0
1995,BailJo00,RB,75.7
1995,BaldRa00,RB,6.1
1995,BallEr00,RB,1.0
1995,BantBr00,TE,1.1
1995,BarnFr00,WR,112.5
1995,BarnJo00,WR,6.3
1995,BarrDa20,QB,2.18
1995,BateMa00,RB,157.5
1995,BaxtBr00,RB,64.6
1995,BaxtFr00,TE,37.2
1995,BeebDo00,WR,28.2
1995,BellCo20,TE,29.6
1995,BellWi20,RB,1.3
1995,BennDo00,RB,2.8
1995,BennEd00,RB,244.0
1995,BernRo00,RB,21.5
1995,BettJe00,RB,101.3
1995,BeueSt00,QB,43.28
1995,BienEr00,RB,120.0
1995,BirdJJ00,WR,51.8
1995,BishHa00,TE,21.5
1995,BjorEr00,TE,8.8
1995,BladBr00,WR,163.0
1995,BlakJe00,QB,273.78
1995,BledDr00,QB,162.68
1995,BonoSt00,QB,230.14
1995,BotkKi20,TE,1.3
1995,BradKy00,TE,50.2
1995,BrisBu00,QB,31.54
1995,BrisVi00,WR,148.4
1995,BrooBi00,WR,169.5
1995,BrooRe00,RB,-0.2
1995,BrooRo00,WR,280.8
1995,BrouSt00,RB,42.6
1995,BrowDa00,QB,183.36
1995,BrowDe01,RB,72.0
1995,BrowGa00,RB,33.9
1995,BrowTi00,WR,238.7
1995,BrowTr00,WR,22.9
1995,BrowTy00,WR,28.3
1995,BrucIs00,WR,317.3
1995,BrueMa00,TE,54.8
1995,BrunMa00,QB,204.72
1995,BuckMi00,QB,14.84
1995,BurkJo00,TE,21.1
1995,BurnJa20,RB,0.1
1995,ButtMa00,RB,44.5
1995,ByarKe00,RB,84.1
1995,ByneEa00,RB,147.1
1995,CallCh00,WR,124.7
1995,CaroBr00,TE,0.8
1995,CarpRo00,WR,46.3
1995,CarrMa00,WR,150.8
1995,CarsDw00,TE,5.2
1995,CartCr00,WR,300.1
1995,CartTo00,RB,62.3
1995,CaseSt00,QB,-0.84
1995,CashKe00,TE,68.9
1995,CashKe01,TE,49.9
1995,CentLa00,RB,194.1
1995,ChamBy00,TE,1.6
1995,ChanCh00,QB,164.2
1995,ChmuMa00,TE,136.9
1995,ChreWa00,WR,129.7
1995,ChriBo00,RB,61.8
1995,ChriRy20,RB,8.0
1995,ClarGa00,WR,83.0
1995,ClinTo00,TE,10.4
1995,CoatBe00,TE,169.5
1995,CobbRe00,RB,1.8
1995,ColeAn00,WR,8.2
1995,CollKe00,QB,152.08
1995,CollTo00,QB,4.78
1995,ConkCa00,QB,1.92
1995,ConwCu00,WR,214.4
1995,CookMa00,TE,32.5
1995,CoonRo20,TE,4.3
1995,CoopAd00,TE,29.7
1995,CopeHo00,WR,90.0
1995,CopeRu00,WR,91.5
1995,CothJe00,RB,14.6
1995,CravAa00,RB,127.7
1995,CrocZa00,RB,4.5
1995,CrooCo00,RB,6.7
1995,CrosHo00,TE,28.7
1995,CrumCa00,TE,42.9
1995,CulvRo00,RB,38.1
1995,CunnRa00,QB,36.0
1995,DaviTe00,RB,220.9
1995,DaviTy00,TE,1.4
1995,DaviWi00,WR,99.2
1995,DawkSe00,WR,122.4
1995,DawsLa00,WR,52.2
1995,DawsLa01,WR,100.4
1995,DeLoGr00,TE,6.8
1995,DeRaLe00,WR,10.6
1995,DetmTy00,QB,5.54
1995,DilfTr00,QB,114.46
1995,DilgKe00,TE,108.5
1995,DougOm20,WR,2.5
1995,DowdMa00,WR,14.6
1995,DrayTr00,TE,93.3
1995,DulaMi00,RB,3.2
1995,DunbVa00,RB,50.2
1995,EarlQu00,WR,196.9
1995,EdwaAn00,WR,68.2
1995,EliaKe00,RB,15.8
1995,EllaHe00,WR,158.5
1995,ElliJe00,RB,59.7
1995,ElliOm20,WR,1.1
1995,ElwaJo00,QB,258.4
1995,EmanBe00,WR,170.9
1995,EricCr00,QB,28.84
1995,ErviRi00,RB,11.9
1995,EsiaBo00,QB,126.4
1995,EvanCh00,RB,38.8
1995,EvanJe00,TE,24.4
1995,EvanVi00,QB,61.04
1995,EverJi00,QB,239.0
1995,FannCh00,TE,6.6
1995,FaulMa00,RB,267.3
1995,FaurCh00,TE,32.6
1995,FavrBr00,QB,338.62
1995,FennDe00,RB,71.7
1995,FlemCo20,WR,11.3
1995,FletTe00,RB,24.1
1995,FloyMa01,WR,28.7
1995,FloyWi00,RB,100.0
1995,FoleGl00,QB,3.62
1995,FreeAn00,WR,20.6
1995,FrerGu00,QB,143.64
1995,FrieJo00,QB,49.8
1995,FryaIr00,WR,170.0
1995,FurrWi00,QB,15.32
1995,GainWe20,TE,30.7
1995,GalbSc00,TE,25.0
1995,GallJo00,WR,200.8
1995,GannRi00,QB,10.78
1995,GardCa00,RB,10.4
1995,GarnCh00,RB,105.9
1995,GarrJa00,QB,5.74
1995,GashSa00,RB,45.6
1995,GednCh00,TE,7.7
1995,GeorJe00,QB,241.42
1995,GilbGa00,QB,6.1
1995,GiviEr00,WR,60.5
1995,GlovAn00,TE,53.0
1995,GrahHa00,WR,32.6
1995,GrahJe00,WR,195.1
1995,GrahSc00,RB,57.6
1995,GranRu21,RB,0.9
1995,GrbaEl00,QB,96.06
1995,GreeEr00,TE,89.4
1995,GreeHa00,RB,115.8
1995,GreeRo00,RB,113.6
1995,GreeWi00,WR,147.7
1995,GrifHo00,RB,43.5
1995,GrifRi00,TE,32.3
1995,GuliEr00,WR,64.94
1995,HallRo00,TE,13.6
1995,HampRo00,RB,204.4
1995,HannTr00,WR,19.7
1995,HarbJi00,QB,196.1
1995,HarmRo00,RB,153.5
1995,HarpAl00,WR,98.3
1995,HarrJa00,TE,112.1
1995,HarrRa00,RB,0.9
1995,HartFr00,TE,25.2
1995,HastAn00,WR,81.6
1995,HawkCo00,WR,70.3
1995,HaydAa00,RB,72.8
1995,HayeJo00,TE,16.8
1995,HaynMi00,WR,104.2
1995,HearGa00,RB,158.44
1995,HebeBo00,QB,18.42
1995,HendWi00,RB,7.1
1995,HestJe00,WR,72.9
1995,HeywCr00,RB,209.8
1995,HillGr00,RB,80.7
1995,HillJe20,WR,6.1
1995,HillRa00,WR,32.0
1995,HoarLe00,RB,71.5
1995,HobbDa00,WR,98.2
1995,HobeBi00,QB,38.1
1995,HodsTo00,QB,0.56
1995,HolmDa00,RB,127.2
1995,HolmRo00,TE,6.0
1995,HostJe00,QB,121.82
1995,HowaDe00,WR,47.4
1995,HughDa00,WR,23.8
1995,HumpRo00,RB,2.7
1995,HumpSt00,QB,186.64
1995,HuntEa00,RB,16.7
1995,IngrMa00,WR,84.1
1995,IrviMi00,WR,275.8
1995,IsmaRa00,WR,84.0
1995,JackKe00,TE,26.7
1995,JackMi00,WR,145.4
1995,JackWi00,WR,115.4
1995,JeffHa00,WR,146.9
1995,JeffSh00,WR,98.2
1995,JenkJa00,TE,0.7
1995,JennKe00,TE,70.2
1995,JettJa00,WR,30.4
1995,JohnAn00,RB,55.2
1995,JohnBr00,QB,5.98
1995,JohnCh00,WR,61.2
1995,JohnDa00,RB,68.9
1995,JohnJi00,TE,6.7
1995,JohnLe01,RB,-0.2
1995,JohnLo00,TE,80.9
1995,JohnRe00,TE,21.3
1995,JohnRo00,QB,0.66
1995,JohnTr00,RB,6.5
1995,JohnVa00,WR,23.0
1995,JoneBr00,TE,107.5
1995,JoneCa00,RB,1.9
1995,JoneCh01,WR,8.6
1995,JordAn00,TE,44.0
1995,JordCh00,WR,27.2
1995,JordRa00,RB,23.6
1995,JoseJa00,RB,25.8
1995,JourYo20,RB,4.3
1995,JustPa00,QB,4.58
1995,KaufNa00,RB,65.7
1995,KeitCr20,TE,3.5
1995,KellJi00,QB,189.2
1995,KincBr00,TE,31.6
1995,KincTo00,WR,85.5
1995,KirbTe00,RB,183.44
1995,KlinDa00,QB,5.52
1995,KosaBe00,QB,37.86
1995,KozlBr00,TE,2.7
1995,KramEr00,QB,259.42
1995,KrieDa00,QB,167.06
1995,LangDa00,RB,0.7
1995,LaroGo20,TE,1.1
1995,LeexAm00,RB,146.4
1995,LeexKe00,WR,15.1
1995,LestTi00,RB,6.9
1995,LeveDo00,RB,121.4
1995,LewiRo00,TE,19.6
1995,LewiTh00,WR,32.8
1995,LogaMa00,RB,65.3
1995,LoviDe00,RB,260.0
1995,LundDe20,RB,1.6
1995,LynnAn00,RB,1.1
1995,LyonMi00,TE,10.8
1995,MaddTo00,QB,-3.64
1995,MajkDo00,QB,10.54
1995,MariDa00,QB,214.02
1995,MarsAr00,WR,34.1
1995,MarsCu00,WR,16.2
1995,MartCu00,RB,279.8
1995,MartTo00,WR,203.4
1995,MastLe00,RB,40.7
1995,MathTe00,WR,196.9
1995,MattAu00,WR,6.1
1995,MayxSh20,RB,0.5
1995,McAfFr00,RB,37.9
1995,McBrOs00,TE,29.7
1995,McCaEd00,WR,79.1
1995,McCaKe00,WR,122.9
1995,McCrFr00,RB,16.6
1995,McDuO.00,WR,161.5
1995,McGeTo00,TE,126.9
1995,McGwDa00,QB,0.0
1995,McKnJa00,WR,12.1
1995,McMaJi00,QB,0.24
1995,McNaSt00,QB,36.56
1995,McNaTo00,RB,99.7
1995,MeanNa00,RB,111.1
1995,MetcEr00,WR,238.2
1995,MetzPe00,TE,45.1
1995,MickTe00,WR,6.5
1995,MillAn00,WR,221.9
1995,MillCh00,QB,153.62
1995,MillEr00,WR,139.3
1995,MillHu00,QB,12.68
1995,MillJi00,QB,14.08
1995,MireRi00,QB,139.86
1995,MitcJo00,TE,102.2
1995,MitcPe00,TE,85.2
1995,MitcSc00,QB,311.92
1995,MitcSh00,TE,10.6
1995,MonkAr00,WR,14.4
1995,MoonWa00,QB,281.32
1995,MoorDa00,TE,17.1
1995,MoorDe00,RB,101.2
1995,MoorHe00,WR,314.1
1995,MoorRo00,WR,151.52
1995,MoorRo01,RB,21.1
1995,MoorWi00,WR,77.7
1995,MorgAn00,WR,73.9
1995,MorrBa00,RB,117.5
1995,MortJo00,WR,132.3
1995,MossBr20,RB,9.2
1995,MurrAd00,RB,179.5
1995,MusgBi00,QB,3.32
1995,NealLo00,RB,24.6
1995,NedxDe00,RB,2.5
1995,NovaJa00,TE,131.5
1995,ODonNe00,QB,177.3
1995,ParmBe00,RB,201.8
1995,PeetRo00,QB,117.74
1995,PegrEr00,RB,150.9
1995,PennCh00,WR,1.7
1995,PerrBr00,WR,261.6
1995,PhilBo20,RB,2.6
1995,PickCa00,WR,275.5
1995,PierAa00,TE,48.1
1995,PinkLo20,TE,1.8
1995,PopsTe00,TE,20.8
1995,PottRo00,RB,70.2
1995,PoweRi20,RB,6.2
1995,PresRo00,WR,22.4
1995,PricJi00,TE,4.9
1995,PritMi00,WR,80.3
1995,ProeRi00,WR,5.4
1995,PupuAl00,TE,49.0
1995,RasbWa00,TE,7.2
1995,RashKe00,RB,2.8
1995,ReedAn00,WR,66.0
1995,ReedJa00,WR,206.7
1995,ReevBr00,WR,9.2
1995,ReevWa00,TE,10.2
1995,ReicFr00,QB,21.94
1995,RhemSt20,WR,7.0
1995,RhetEr00,RB,204.7
1995,RiceJe00,WR,351.04
1995,RichTo00,RB,1.8
1995,RisoAn00,WR,111.6
1995,RiveRe00,RB,4.9
1995,RiveRo00,RB,14.3
1995,RoanMi00,TE,8.6
1995,RobiGr00,RB,18.7
1995,RublTJ00,QB,0.16
1995,RussDe00,WR,44.1
1995,RussLe00,RB,37.2
1995,RypiMa00,QB,78.92
1995,SadoTr00,TE,6.2
1995,SalaRa00,RB,176.5
1995,SamuTe20,TE,2.9
1995,SandBa00,RB,286.24
1995,SandCh00,WR,151.9
1995,SandFr00,WR,126.4
1995,SandRi00,WR,3.4
1995,SaxoJa00,RB,0.0
1995,SchlCo00,RB,0.8
1995,ScotDa00,WR,139.2
1995,SeayMa00,WR,94.2
1995,SharSh00,TE,131.1
1995,ShepLe00,WR,87.4
1995,SherMi00,WR,103.7
1995,ShulHe00,QB,33.5
1995,SingNa00,WR,20.8
1995,SlauWe00,WR,92.4
1995,SloaDa00,TE,32.9
1995,SmalTo00,WR,108.6
1995,SmitCe00,RB,1.3
1995,SmitEm00,RB,395.8
1995,SmitIr00,TE,87.1
1995,SmitJi00,WR,57.8
1995,SmitLa00,RB,23.0
1995,SmitRi00,WR,29.8
1995,SmitRo00,RB,100.2
1995,SmitRo01,WR,24.2
1995,SmitSt00,RB,17.3
1995,SpenDa20,WR,8.5
1995,SpikIr00,RB,28.9
1995,StabBr00,WR,13.5
1995,StewJa00,RB,100.0
1995,StewJa20,RB,15.2
1995,StewKo00,QB,57.5
1995,StokJ.00,WR,94.7
1995,StonDw00,WR,0.3
1995,StroMa00,RB,44.0
1995,TaskSt00,WR,60.9
1995,TaylJo00,WR,66.04
1995,TestVi00,QB,182.72
1995,ThigYa00,WR,203.3
1995,ThomBl00,RB,12.9
1995,ThomCh00,WR,10.3
1995,ThomDa20,WR,2.3
1995,ThomJ.00,WR,6.7
1995,ThomJe00,TE,4.7
1995,ThomLa00,WR,16.2
1995,ThomLe00,RB,15.5
1995,ThomRo00,RB,176.6
1995,ThomRo01,WR,35.9
1995,ThomTh00,RB,183.5
1995,TiceMi00,TE,3.7
1995,TillCe00,WR,69.8
1995,TillLa00,WR,3.2
1995,TillLe00,RB,7.8
1995,TimpMi00,WR,61.7
1995,TindTi00,RB,1.6
1995,TomcMi00,QB,15.14
1995,TrudJa00,QB,-2.0
1995,TruiOl00,WR,25.9
1995,TurnFl00,WR,84.6
1995,TurnKe00,RB,5.8
1995,VanPAl00,QB,12.24
1995,VardTo00,RB,5.7
1995,WalkAd00,RB,23.7
1995,WalkDe00,TE,39.0
1995,WalkHe00,RB,57.5
1995,WallWe00,TE,121.9
1995,WalsCh00,WR,10.1
1995,WareDe00,TE,4.6
1995,WarrCh00,RB,272.8
1995,WarrLa00,RB,45.6
1995,WatkKe20,TE,1.3
1995,WattRi00,RB,273.7
1995,WayxCh00,RB,17.7
1995,WeldCa00,QB,27.26
1995,WestEd00,TE,35.0
1995,WestMi00,WR,92.6
1995,WetnRy00,TE,43.3
1995,WheaTy00,RB,47.7
1995,WhitLo00,RB,32.7
1995,WillCa00,WR,120.1
1995,WillHa00,RB,234.42
1995,WillJa27,RB,5.8
1995,WillJo00,RB,41.7
1995,WillKe00,WR,97.6
1995,WillMi00,WR,2.7
1995,WillRo02,TE,4.3
1995,WillSh00,RB,30.8
1995,WilsCh00,WR,92.9
1995,WilsRo00,RB,1.3
1995,WilsWa00,QB,14.84
1995,WinaTy00,WR,9.7
1995,WithDe20,RB,0.7
1995,WolfRo00,RB,0.9
1995,WorkVi00,RB,36.4
1995,WrigAl00,WR,62.0
1995,WychFr00,TE,79.2
1995,YarbRy00,WR,44.0
1995,YounDu00,TE,13.5
1995,YounSt00,QB,229.0
1995,ZeieEr00,QB,40.56
1995,ZellRa00,RB,35.0
1995,ZolaSc00,QB,17.18
1996,AbduKa00,RB,203.0
1996,AikmTr00,QB,157.24
1996,AlexDe00,WR,194.9
1996,AlexKe00,WR,10.8
1996,AlleMa00,RB,177.5
1996,AlleTe00,RB,296.7
1996,AlstMi00,RB,161.9
1996,AndeJa00,RB,213.3
1996,AndeKi00,RB,127.0
1996,AndeRi00,RB,81.5
1996,AndeSt00,WR,8.4
1996,ArmsTy00,TE,2.0
1996,ArnoJa00,WR,10.3
1996,AsheJa00,TE,93.1
1996,AskaJo00,RB,48.9
1996,BailVi00,WR,1.7
1996,BankTo00,QB,152.96
1996,BarnFr00,WR,92.2
1996,BartMi00,TE,6.6
1996,BateMa00,RB,93.3
1996,BattMa00,TE,11.9
1996,BaxtFr00,TE,14.9
1996,BeebDo00,WR,113.4
1996,BellKe00,QB,6.9
1996,BellWi20,RB,3.8
1996,BennDo00,RB,22.7
1996,BennEd00,RB,141.0
1996,BettJe00,RB,232.3
1996,BeueSt00,QB,64.86
1996,BiakTi00,RB,22.9
1996,BienEr00,RB,82.1
1996,BirdJJ00,WR,58.9
1996,BishHa00,TE,3.2
1996,BjorEr00,TE,80.8
1996,BladBr00,WR,89.1
1996,BlakJe00,QB,256.66
1996,BledDr00,QB,244.14
1996,BonoSt00,QB,127.58
1996,BotkKi20,TE,5.6
1996,BowiLa00,RB,3.2
1996,BradFr00,RB,13.4
1996,BradKy00,TE,27.9
1996,BranCh00,WR,13.2
1996,BratJa20,RB,0.8
1996,BrohJe00,QB,15.86
1996,BrooBi00,WR,30.9
1996,BrooRe00,RB,51.6
1996,BrooRo00,WR,70.1
1996,BrouSt00,RB,22.2
1996,BrowDa00,QB,121.48
1996,BrowDe00,TE,22.6
1996,BrowDe01,RB,12.4
1996,BrowTi00,WR,212.9
1996,BrowTr00,WR,32.7
1996,BrowTy00,WR,52.5
1996,BrucIs00,WR,216.8
1996,BrueMa00,TE,20.1
1996,BrunMa00,QB,268.28
1996,BurkJo00,TE,2.4
1996,ByarKe00,TE,57.1
1996,ByneEa00,RB,135.4
1996,CaldMi21,WR,1.9
1996,CallCh00,WR,124.6
1996,CaroBr00,TE,12.8
1996,CarrMa00,WR,145.8
1996,CarsDw00,TE,16.0
1996,CartCr00,WR,224.3
1996,CartKi00,RB,108.3
1996,CartPa00,TE,51.9
1996,CartTo00,RB,48.1
1996,CashKe00,TE,15.0
1996,CashKe01,TE,6.2
1996,CentLa00,RB,222.6
1996,ChamBy00,TE,18.9
1996,ChanCh00,QB,137.26
1996,ChmuMa00,TE,51.0
1996,ChreWa00,WR,150.9
1996,ClayHa00,TE,7.1
1996,ClinTo00,TE,27.2
1996,CoatBe00,TE,153.2
1996,CobbRe00,RB,18.8
1996,ColeAn00,WR,78.6
1996,CollKe00,QB,139.96
1996,CollTo00,QB,39.86
1996,ConwCu00,WR,197.72
1996,ConwEr00,TE,23.9
1996,CoonRo20,TE,1.7
1996,CoopAd00,TE,1.6
1996,CopeRu00,WR,12.0
1996,CothJe00,RB,18.8
1996,CravAa00,RB,90.4
1996,CrocZa00,RB,37.5
1996,CrosHo00,TE,34.8
1996,CrumCa00,TE,38.8
1996,DaviJe26,RB,4.1
1996,DaviSt00,RB,25.9
1996,DaviTe00,RB,292.8
1996,DaviTy00,TE,1.1
1996,DaviWi00,WR,103.4
1996,DawkSe00,WR,108.1
1996,DawsLa00,WR,32.3
1996,DawsLa01,WR,16.8
1996,DeLoGr00,TE,7.4
1996,DeRaLe00,WR,31.9
1996,DetmTy00,QB,162.34
1996,DilfTr00,QB,136.76
1996,DilgKe00,TE,95.3
1996,DoerCh00,WR,1.5
1996,DougOm20,WR,1.3
1996,DowdMa00,WR,53.8
1996,DownGa00,RB,12.9
1996,DrayTr00,TE,47.1
1996,DudlRi00,TE,79.6
1996,DulaMi00,RB,6.6
1996,DunnJa00,TE,52.7
1996,EarlQu00,WR,132.7
1996,EdwaAn00,WR,50.8
1996,EliaKe00,RB,11.5
1996,EllaHe00,WR,139.4
1996,ElliJe00,RB,40.4
1996,ElliOm20,WR,3.0
1996,ElwaJo00,QB,258.02
1996,EmanBe00,WR,165.6
1996,EngrBo00,WR,91.4
1996,EricCr00,QB,44.8
1996,EsiaBo00,QB,118.92
1996,EthrRa20,WR,3.4
1996,EvanCh00,RB,27.4
1996,EverJi00,QB,128.18
1996,FaulMa00,RB,171.5
1996,FaurCh00,TE,36.4
1996,FavrBr00,QB,311.56
1996,FennDe00,RB,113.2
1996,FletTe00,RB,118.3
1996,FloyMa01,WR,25.5
1996,FloyWi00,RB,69.3
1996,FoleGl00,QB,24.36
1996,FreeAn00,WR,175.3
1996,FrerGu00,QB,165.72
1996,FrieJo00,QB,89.26
1996,FrisDa00,TE,10.2
1996,FryaIr00,WR,229.1
1996,GalbSc00,TE,24.9
1996,GallJo00,WR,181.9
1996,GannRi00,QB,49.74
1996,GardCa00,RB,17.1
1996,GarnCh00,RB,56.8
1996,GarrJa00,QB,1.76
1996,GashSa00,RB,57.6
1996,GelbSt00,QB,0.0
1996,GeorEd00,RB,214.5
1996,GeorJe00,QB,34.92
1996,GlenTe00,WR,198.4
1996,GlovAn00,TE,20.6
1996,GoodHu00,TE,2.9
1996,GrahHa00,WR,8.9
1996,GrahJe00,WR,139.8
1996,GrahKe00,QB,107.66
1996,GrahSc00,RB,22.1
1996,GrayOs20,RB,1.4
1996,GrbaEl00,QB,75.54
1996,GreeEr00,TE,28.5
1996,GreeHa00,RB,125.4
1996,GreePa00,TE,12.6
1996,GreeRo00,RB,39.2
1996,GreeSc00,RB,7.7
1996,GreeWi00,WR,102.5
1996,GrieMa00,RB,17.8
1996,GrifHo00,RB,48.5
1996,GrifRi00,TE,7.8
1996,GrocCl00,RB,35.5
1996,GuesTe00,WR,13.5
1996,HallTi20,RB,0.7
1996,HallTy00,RB,1.0
1996,HampRo00,RB,104.4
1996,HarbJi00,QB,160.4
1996,HarmRo00,WR,100.9
1996,HarpAl00,WR,44.4
1996,HarrDe00,RB,4.2
1996,HarrJa00,TE,55.9
1996,HarrMa00,WR,165.1
1996,HarrRa00,RB,150.4
1996,HarrRo00,WR,3.6
1996,HastAn00,WR,153.0
1996,HawkCo00,WR,82.1
1996,HaydAa00,RB,18.1
1996,HayeJo00,TE,2.4
1996,HayeMe21,WR,12.8
1996,HaynMi00,WR,124.6
1996,HearGa00,RB,109.8
1996,HebeBo00,QB,175.98
1996,HendWi00,RB,52.8
1996,HeywCr00,RB,74.9
1996,HickMi20,RB,9.6
1996,HillGr00,RB,102.0
1996,HillRa00,WR,75.4
1996,HoarLe00,RB,86.0
1996,HobbDa00,WR,82.58
1996,HobeBi00,QB,33.98
1996,HollCo20,WR,1.2
1996,HolmDa00,RB,105.3
1996,HornJo00,WR,4.8
1996,HostJe00,QB,189.82
1996,HughDa00,WR,32.4
1996,HumpSt00,QB,155.6
1996,HundJa00,WR,7.9
1996,HuntEa00,RB,29.7
1996,HuntRi00,RB,2.7
1996,IngrMa00,WR,4.3
1996,IrviMi00,WR,140.2
1996,IsmaRa00,WR,41.4
1996,JackKe00,TE,130.5
1996,JackMi00,WR,242.1
1996,JackWi00,WR,83.3
1996,JeffHa00,WR,49.5
1996,JeffSh00,WR,126.7
1996,JellDi00,WR,1.0
1996,JenkJa00,TE,1.2
1996,JennKe00,TE,8.6
1996,JervTr00,RB,10.6
1996,JettJa00,WR,105.6
1996,JohnAn00,RB,180.2
1996,JohnBr00,QB,153.32
1996,JohnCh00,WR,148.8
1996,JohnDa00,RB,60.1
1996,JohnJi00,TE,16.2
1996,JohnKe00,WR,163.9
1996,JohnLe01,RB,112.5
1996,JohnLo00,TE,68.7
1996,JohnRe00,TE,33.9
1996,JohnTo00,TE,17.1
1996,JoneBr00,TE,65.3
1996,JoneCh00,WR,96.9
1996,JoneCh01,WR,150.9
1996,JordAn00,TE,22.3
1996,JordCh00,WR,18.7
1996,JustPa00,QB,42.26
1996,KaneDa00,QB,11.68
1996,KaufNa00,RB,124.7
1996,KellJi00,QB,149.0
1996,KennEd00,WR,173.4
1996,KincBr00,TE,91.6
1996,KincTo00,WR,3.2
1996,KirbTe00,RB,154.76
1996,KlinDa00,QB,7.08
1996,KosaBe00,QB,12.92
1996,KozlBr00,TE,6.9
1996,KramEr00,QB,31.64
1996,KrieDa00,QB,131.32
1996,LaChSe00,WR,67.7
1996,LainAa00,TE,18.1
1996,LeexAm00,RB,97.3
1996,LestTi00,RB,18.5
1996,LeveDo00,RB,154.7
1996,LewiJe01,QB,4.22
1996,LewiRo00,TE,8.5
1996,LewiTh00,WR,119.9
1996,LogaMa00,RB,61.5
1996,LoviDe00,RB,68.7
1996,LuskHe00,TE,34.5
1996,LyncEr00,RB,0.2
1996,LynnAn00,RB,18.8
1996,LyonMi00,TE,9.6
1996,MajkDo00,QB,31.96
1996,ManuSe20,TE,3.3
1996,MariDa00,QB,161.5
1996,MarsMa20,WR,3.7
1996,MartCu00,RB,273.5
1996,MartJa00,QB,19.04
1996,MartTo00,WR,243.6
1996,MastLe00,RB,10.6
1996,MathTe00,WR,153.6
1996,MattAu00,WR,5.6
1996,MattSh00,QB,16.52
1996,MayeDe00,WR,19.6
1996,MayxDe00,TE,28.3
1996,McAfFr00,RB,6.3
1996,McCaEd00,WR,121.3
1996,McCaKe00,WR,173.4
1996,McDuO.00,WR,177.5
1996,McElLe00,RB,49.1
1996,McGeTo00,TE,87.6
1996,McKnJa00,WR,7.8
1996,McMaJi00,QB,1.46
1996,McNaSt00,QB,92.78
1996,McNaTo00,RB,37.8
1996,McPhJe00,RB,41.0
1996,McWiJo00,TE,17.5
1996,MeanNa00,RB,76.7
1996,MetcEr00,WR,123.7
1996,MetzPe00,TE,23.1
1996,MickTe00,WR,37.1
1996,MilaSc00,QB,0.36
1996,MillAn00,WR,129.4
1996,MillEr00,WR,21.1
1996,MillJi00,QB,4.52
1996,MillSc00,WR,16.1
1996,MilnBr00,RB,12.6
1996,MireRi00,QB,88.94
1996,MitcJo00,TE,2.2
1996,MitcPe00,TE,89.5
1996,MitcSc00,QB,182.98
1996,MitcSh00,TE,10.7
1996,MoonWa00,QB,75.0
1996,MoorDa00,TE,55.2
1996,MoorHe00,WR,236.6
1996,MoorJe00,RB,6.0
1996,MoorRo00,WR,154.6
1996,MoorRo01,RB,0.1
1996,MoorWi00,WR,5.2
1996,MorrBa00,RB,140.4
1996,MortJo00,WR,138.4
1996,MoulEr00,WR,54.3
1996,MuhaMu00,WR,59.1
1996,MurrAd00,RB,183.5
1996,MusgBi00,QB,6.64
1996,NaglBr00,QB,2.36
1996,NealLo00,RB,52.7
1996,NeelBo20,TE,13.7
1996,NussDo00,QB,13.48
1996,ODonNe00,QB,50.88
1996,OlivWi00,RB,40.2
1996,OwenTe00,WR,93.5
1996,ParmBe00,RB,37.4
1996,PeetRo00,QB,50.78
1996,PegrEr00,RB,76.6
1996,PennCh00,WR,117.3
1996,PerrBr00,WR,180.4
1996,PhilDi00,RB,9.8
1996,PhilLa00,RB,100.0
1996,PickCa00,WR,240.68
1996,PierAa00,TE,32.0
1996,PollMa00,TE,17.6
